ident,type,lat,lon,name,country
FULLP,fix,39.1565,-121.21468055,FULLP,US
FULLR,fix,40.77222222,-112.59916666,FULLR,US
FULLY,fix,36.66614166,-108.54336111,FULLY,US
FULMR,fix,43.12722222,-126.69694444,FULMR,US
FULON,fix,32.54029166,-81.07931666,FULON,US
FULTN,fix,35.14583333,-74.73472222,FULTN,US
FULTY,fix,31.89478888,-86.25890555,FULTY,US
FUMBL,fix,33.92325555,-118.52001388,FUMBL,US
FUMED,fix,32.68320555,-98.22577222,FUMED,US
FUMES,fix,36.90777777,-75.57722222,FUMES,US
FUMMA,fix,32.42851944,-80.57976944,FUMMA,US
FUNDI,fix,24.0,-81.01194444,FUNDI,US
FUNDS,fix,39.59205833,-106.07142222,FUNDS,US
FUNDY,fix,37.07494722,-76.38538333,FUNDY,US
FUNGO,fix,33.27240833,-97.46632777,FUNGO,US
FUNJO,fix,35.97715555,-86.953225,FUNJO,US
FUNKE,fix,38.72757222,-90.25988333,FUNKE,US
FUNKI,fix,20.60831111,-156.393925,FUNKI,US
FUNKY,fix,33.079125,-96.75829166,FUNKY,US
FUNNL,fix,35.40359166,-96.838775,FUNNL,US
FUNNN,fix,30.12443333,-97.67700833,FUNNN,US
FUNNR,fix,27.63428055,-80.76447222,FUNNR,US
FUNNY,fix,38.36195555,-76.75317777,FUNNY,US
FUNTR,fix,58.18171111,-134.98985,FUNTR,US
FUNWI,fix,44.42961388,-85.22070555,FUNWI,US
FUPGE,fix,27.42754444,-81.71181388,FUPGE,US
FUQUA,fix,39.14861111,-96.56358333,FUQUA,US
FURBS,fix,41.82575833,-70.80088611,FURBS,US
FURDY,fix,56.49779166,-132.42846944,FURDY,US
FURIX,fix,40.2953,-79.56125833,FURIX,US
FURLY,fix,37.822325,-97.18573055,FURLY,US
FURNS,fix,41.92107222,-124.43594444,FURNS,US
FURNY,fix,36.49019166,-117.46078333,FURNY,US
FUROR,fix,38.95201666,-94.73728055,FUROR,US
FURRS,fix,39.52064722,-107.13071666,FURRS,US
FURRY,fix,34.34747222,-118.50341111,FURRY,US
FURST,fix,33.48267777,-112.02385,FURST,US
FURYS,fix,40.61391388,-78.32590277,FURYS,US
FURZE,fix,32.12277777,-77.7225,FURZE,US
FURZY,fix,63.77116944,-148.88943055,FURZY,US
FUSBL,fix,34.00229722,-115.85909722,FUSBL,US
FUSCO,fix,31.17692777,-101.32916666,FUSCO,US
FUSED,fix,29.81694444,-92.83473055,FUSED,US
FUSEE,fix,33.293375,-101.61538055,FUSEE,US
FUSEL,fix,34.71038888,-89.51926666,FUSEL,US
FUSON,fix,59.50132222,-139.95063055,FUSON,US
FUSTO,fix,39.84754444,-86.14043888,FUSTO,US
FUSZY,fix,25.56453611,-80.58450833,FUSZY,US
FUTAL,fix,35.91449166,-77.44169166,FUTAL,US
FUTBL,fix,33.58815555,-84.58463888,FUTBL,US
FUTEP,fix,33.43492777,-111.87284444,FUTEP,US
FUTSY,fix,29.11297222,-82.46980277,FUTSY,US
FUUEL,fix,41.35713611,-74.08778055,FUUEL,US
FUUFF,fix,36.41386388,-78.36895555,FUUFF,US
FUUJN,fix,41.09388611,-112.29252222,FUUJN,US
FUULL,fix,37.28136944,-117.17054444,FUULL,US
FUWQO,fix,40.68419722,-91.12286388,FUWQO,US
FUZED,fix,41.28611944,-82.01735833,FUZED,US
FUZEE,fix,42.85277777,-93.88444444,FUZEE,US
FUZES,fix,64.76280277,-154.73230833,FUZES,US
FUZII,fix,42.84666666,-117.19444444,FUZII,US
FUZIL,fix,36.51526944,-80.56110555,FUZIL,US
FUZYY,fix,26.07528055,-79.91125555,FUZYY,US
FUZZE,fix,21.84701111,-157.83111666,FUZZE,US
FUZZI,fix,66.86599722,-160.55785555,FUZZI,US
FUZZY,fix,36.200575,-115.90028055,FUZZY,US
FUZZZ,fix,39.87502222,-104.35863611,FUZZZ,US
FWBKB,fix,42.54727777,-79.68051388,FWBKB,US
FYDOE,fix,18.166675,-65.72268333,FYDOE,US
FYLLS,fix,39.90675277,-84.63051111,FYLLS,US
FYRBD,fix,32.95647777,-112.67392222,FYRBD,US
FYSHR,fix,42.82058055,-72.15394166,FYSHR,US
FYSTA,fix,35.21711944,-106.55080833,FYSTA,US
FYTER,fix,36.49098333,-120.21695277,FYTER,US
FYTNN,fix,33.91005555,-116.57678611,FYTNN,US
FYTRR,fix,33.57120555,-117.70267777,FYTRR,US
FYTTE,fix,42.38006111,-88.66779166,FYTTE,US
FYTTR,fix,36.35731388,-115.69112777,FYTTR,US
FYYRE,fix,36.05448055,-86.74283888,FYYRE,US
FYZER,fix,39.86268888,-104.52425,FYZER,US
FZEEK,fix,37.71097777,-77.26650833,FZEEK,US
FZONE,fix,26.49513611,-79.82716666,FZONE,US
FZOOL,fix,41.32641944,-73.28321666,FZOOL,US
GAAAS,fix,38.61597777,-121.85662777,GAAAS,US
GAABE,fix,41.10740555,-81.90524166,GAABE,US
GAAGE,fix,42.09347777,-83.04503888,GAAGE,CA
GAAIN,fix,33.61988888,-84.70826388,GAAIN,US
GAALO,fix,40.66929166,-73.73605555,GAALO,US
GAANS,fix,44.67598611,-69.85074722,GAANS,US
GAAPP,fix,40.53551388,-76.89999722,GAAPP,US
GAARD,fix,63.1195,-142.05116666,GAARD,US
GAARY,fix,37.19094722,-121.90430555,GAARY,US
GAASR,fix,34.12637777,-120.63842222,GAASR,US
GAASS,fix,33.73297777,-84.27973611,GAASS,US
GAATE,fix,33.96845277,-118.07456388,GAATE,US
GAATR,fix,32.80771388,-79.968425,GAATR,US
GAATZ,fix,33.90378055,-95.85510833,GAATZ,US
GABAR,fix,17.35332222,-63.0,GABAR,US
GABBE,fix,38.61381666,-77.64134444,GABBE,US
GABBI,fix,47.28629722,-119.36525555,GABBI,US
GABBL,fix,34.51576944,-114.05572222,GABBL,US
GABBY,fix,42.473775,-114.10647222,GABBY,US
GABCE,fix,42.87030833,-85.59819722,GABCE,US
GABDE,fix,43.64723333,-92.30735,GABDE,US
GABDY,fix,39.70409166,-90.86319166,GABDY,US
GABEC,fix,25.63952222,-80.52017777,GABEC,US
GABEE,fix,40.51040833,-99.26181111,GABEE,US
GABEH,fix,36.23615277,-97.08755833,GABEH,US
GABEL,fix,38.04885833,-79.11020555,GABEL,US
GABEY,fix,42.22610277,-71.64069166,GABEY,US
GABGE,fix,65.88878888,-156.09482777,GABGE,US
GABIL,fix,35.95764444,-115.17858333,GABIL,US
GABLE,fix,34.12943888,-80.34166388,GABLE,US
GABLR,fix,35.97058888,-78.82764166,GABLR,US
GABME,fix,42.855775,-70.83436944,GABME,US
GABNE,fix,35.57315277,-79.93405277,GABNE,US
GABNN,fix,38.55104166,-122.863275,GABNN,US
GABOO,fix,30.92405833,-97.31900833,GABOO,US
GABOW,fix,26.13906666,-79.39736111,GABOW,US
GABRE,fix,34.33978055,-118.05475555,GABRE,US
GABRS,fix,39.62058611,-75.05579722,GABRS,US
GABRY,fix,30.71814722,-89.18013333,GABRY,US
GABSE,fix,47.89808333,-96.95467222,GABSE,US
GABYE,fix,37.87682222,-97.45395,GABYE,US
GABYY,fix,17.69797222,-66.72660833,GABYY,US
GACAR,fix,40.71873888,-73.91085,GACAR,US
GACBU,fix,33.44875833,-86.15346388,GACBU,US
GACCU,fix,58.73760555,-158.58929722,GACCU,US
GACDE,fix,29.57289166,-81.03212222,GACDE,US
GACEB,fix,33.06315277,-98.75096944,GACEB,US
GACEC,fix,33.31799166,-81.01383333,GACEC,US
GACED,fix,30.39227777,-84.22873333,GACED,US
GACEK,fix,43.38107222,-71.94240277,GACEK,US
GACEL,fix,45.71308888,-93.88974722,GACEL,US
GACEP,fix,44.13303611,-116.86399166,GACEP,US
GACES,fix,43.63128611,-94.37770277,GACES,US
GACET,fix,34.97823333,-90.19821666,GACET,US
GACEY,fix,42.27070555,-93.60540555,GACEY,US
GACHA,fix,44.300325,-85.37123611,GACHA,US
GACHO,fix,32.71626944,-96.79170277,GACHO,US
GACKE,fix,43.31975,-74.96135555,GACKE,US
GACMY,fix,44.20165833,-70.52105555,GACMY,US
GACNO,fix,28.67233055,-80.99206666,GACNO,US
GACOP,fix,40.01966111,-90.80341388,GACOP,US
GADAV,fix,42.70763055,-82.49018333,GADAV,US
GADAY,fix,36.614575,-95.15210833,GADAY,US
GADBE,fix,38.61408611,-121.193075,GADBE,US
GADDI,fix,40.692625,-122.40828333,GADDI,US
GADDO,fix,34.03326111,-118.29868055,GADDO,US
GADEC,fix,34.98649444,-89.97473611,GADEC,US
GADEK,fix,62.70851944,-155.94798611,GADEK,US
GADEY,fix,31.09544722,-92.46125,GADEY,US
GADGE,fix,38.07930833,-86.77214444,GADGE,US
GADGT,fix,32.23275555,-110.95501944,GADGT,US
GADGY,fix,44.43456111,-93.92949722,GADGY,US
GADLE,fix,36.57673888,-89.94934444,GADLE,US
GADME,fix,39.78501944,-86.09438333,GADME,US
GADNE,fix,46.36572222,-118.9707,GADNE,US
GADPE,fix,36.12128333,-86.81258055,GADPE,US
GADRE,fix,41.22567777,-70.01802777,GADRE,US
GADSE,fix,45.67450277,-110.71924166,GADSE,US
GADSN,fix,38.18398611,-85.83051388,GADSN,US
GADTE,fix,32.26529166,-96.82981388,GADTE,US
GADVE,fix,35.15848055,-79.01808611,GADVE,US
GADVY,fix,38.54601388,-106.85840833,GADVY,US
GADWY,fix,40.38090833,-97.167275,GADWY,US
GADYE,fix,43.11375,-73.47375277,GADYE,US
GADZI,fix,38.66714166,-77.65534166,GADZI,US
GAELN,fix,36.43055555,-122.24083333,GAELN,US
GAETR,fix,39.08333333,-100.9,GAETR,US
GAETS,fix,33.14290833,-116.91615,GAETS,US
GAFET,fix,39.52163611,-107.14972222,GAFET,US
GAFFE,fix,35.09413888,-81.55664444,GAFFE,US
GAFFY,fix,42.27141944,-83.48153333,GAFFY,US
GAFWU,fix,36.48751944,-95.35514722,GAFWU,US
GAFWY,fix,14.80283333,145.84076944,GAFWY,US
GAGBE,fix,39.90716388,-82.92726944,GAGBE,US
GAGCE,fix,37.630525,-84.87896111,GAGCE,US
GAGDE,fix,41.54657222,-74.38340833,GAGDE,US
GAGEY,fix,34.70054444,-83.24764444,GAGEY,US
GAGGA,fix,41.55888888,-87.70916666,GAGGA,US
GAGGE,fix,43.34451388,-90.46285277,GAGGE,US
GAGGO,fix,46.35846666,-116.88556666,GAGGO,US
GAGLE,fix,34.13333333,-90.28333333,GAGLE,US
GAGLR,fix,39.12208055,-76.60316111,GAGLR,US
GAGME,fix,41.66983888,-87.51711111,GAGME,US
GAGNR,fix,44.733875,-91.92679444,GAGNR,US
GAGPE,fix,35.13441388,-88.53143333,GAGPE,US
GAGPY,fix,44.60463333,-103.76650277,GAGPY,US
GAGSE,fix,39.75915555,-82.722025,GAGSE,US
GAGSY,fix,38.66471388,-100.88776944,GAGSY,US
GAGTE,fix,59.21645555,-155.428275,GAGTE,US
GAGVE,fix,37.16555555,-76.78931111,GAGVE,US
GAGYE,fix,34.02483888,-88.76933333,GAGYE,US
GAGZI,fix,41.15933055,-83.54895277,GAGZI,US
GAHAM,fix,62.24945833,-141.0,GAHAM,US
GAHGU,fix,41.72109444,-83.55941388,GAHGU,US
GAHSU,fix,36.84321666,-92.53454444,GAHSU,US
GAHTI,fix,66.80309722,-161.15764444,GAHTI,US
GAILL,fix,39.59109444,-83.41939444,GAILL,US
GAILS,fix,41.86903055,-70.40213611,GAILS,US
GAINS,fix,31.952,-97.62235,GAINS,US
GAIRY,fix,33.50992222,-83.63838888,GAIRY,US
GAITE,fix,38.74447777,-77.12915833,GAITE,US
GAITR,fix,33.70933333,-88.52319722,GAITR,US
GAITS,fix,64.74656944,-165.36431666,GAITS,US
GAITZ,fix,45.23951666,-108.08294722,GAITZ,US
GAJKA,fix,43.46444166,-116.19130277,GAJKA,US
GAJMA,fix,47.05295555,-109.37928055,GAJMA,US
GAKBE,fix,48.65239444,-98.10228055,GAKBE,US
GAKCE,fix,61.82848055,-163.64400833,GAKCE,US
GAKCU,fix,21.31809166,-157.12418055,GAKCU,US
GAKDE,fix,40.01958333,-78.9043,GAKDE,US
GAKEC,fix,39.91707777,-74.58488611,GAKEC,US
GAKKE,fix,58.52528611,-156.32692222,GAKKE,US
GAKNE,fix,39.95164722,-86.47326666,GAKNE,US
GAKRE,fix,41.79381388,-83.28634444,GAKRE,US
GALAA,fix,29.38700277,-98.48746944,GALAA,US
GALAY,fix,41.64266666,-78.98985833,GALAY,US
GALDE,fix,33.17723055,-107.295875,GALDE,US
GALEE,fix,5.0,143.61666666,GALEE,US
GALES,fix,29.90764444,-95.282925,GALES,US
GALEY,fix,47.1168,-88.39983333,GALEY,US
GALGE,fix,59.43889722,-139.55992222,GALGE,US
GALGR,fix,33.88166666,-106.0725,GALGR,US
GALIO,fix,32.71355,-91.83292222,GALIO,US
GALIP,fix,33.91666666,-124.917775,GALIP,US
GALKE,fix,32.28179444,-110.84554722,GALKE,US
GALLA,fix,35.50373333,-80.244,GALLA,US
GALLI,fix,40.31953888,-118.12162222,GALLI,US
GALLO,fix,42.91810277,-122.16401666,GALLO,US
GALLS,fix,39.82620833,-80.01940555,GALLS,US
GALME,fix,33.69019166,-100.32822222,GALME,US
GALNE,fix,35.99417222,-115.21325277,GALNE,US
GALON,fix,30.86418333,-86.50191388,GALON,US
GALOO,fix,37.73114722,-122.33121666,GALOO,US
GALOP,fix,32.59313055,-97.01147777,GALOP,US
GALPE,fix,39.82171944,-86.67278333,GALPE,US
GALRE,fix,41.09213611,-86.56980277,GALRE,US
GALRY,fix,29.4375,-98.55438333,GALRY,US
GALSS,fix,10.46166666,147.79166666,GALSS,US
GALTE,fix,34.47463333,-117.38529722,GALTE,US
GALTS,fix,38.27055555,-121.29354166,GALTS,US
GALTT,fix,41.07351111,-73.29533611,GALTT,US
GALVN,fix,30.15898611,-72.44759444,GALVN,US
GALWA,fix,43.00944444,-74.00958611,GALWA,US
GALWY,fix,33.58336111,-74.48675,GALWY,US
GALXI,fix,41.271925,-70.42548611,GALXI,US
GALXY,fix,35.17731666,-119.16831388,GALXY,US
GAMAC,fix,41.16498055,-103.56196666,GAMAC,US
GAMBE,fix,45.60345277,-122.82693055,GAMBE,US
GAMBL,fix,40.90861111,-97.10903055,GAMBL,US
GAMBR,fix,58.14106388,-134.31585555,GAMBR,US
GAMBT,fix,33.44125555,-117.80642777,GAMBT,US
GAMBY,fix,40.00617222,-73.86896388,GAMBY,US
GAMCK,fix,34.04528055,-81.01850833,GAMCK,US
GAMDE,fix,38.59826388,-123.47364166,GAMDE,US
GAMES,fix,36.03892777,-115.82657222,GAMES,US
GAMEY,fix,25.585075,-80.03084444,GAMEY,US
GAMGE,fix,46.29494444,-87.4087,GAMGE,US
GAMGY,fix,29.02450277,-81.12697222,GAMGY,US
GAMIC,fix,59.38016666,-154.47693055,GAMIC,US
GAMIE,fix,44.15656666,-88.58904722,GAMIE,US
GAMKE,fix,38.770275,-85.24315833,GAMKE,US
GAMLE,fix,38.95531944,-87.01053055,GAMLE,US
GAMLL,fix,43.20027777,-124.43409166,GAMLL,US
GAMMA,fix,43.74814722,-124.13800555,GAMMA,US
GAMML,fix,34.60525833,-94.42947777,GAMML,US
GAMMS,fix,32.61195555,-92.67733611,GAMMS,US
GAMOW,fix,45.619225,-100.54723888,GAMOW,US
GAMPS,fix,36.43871944,-93.98681666,GAMPS,US
GAMRE,fix,35.43966388,-95.26976388,GAMRE,US
GAMSE,fix,32.18718888,-83.66672777,GAMSE,US
GAMVE,fix,26.07808333,-80.39413333,GAMVE,US
GAMWY,fix,37.97343055,-96.9879,GAMWY,US
GANAC,fix,44.08155555,-97.13103888,GANAC,US
GANAD,fix,41.46368333,-91.66314166,GANAD,US
GANBO,fix,18.26773333,-66.19841666,GANBO,US
GANCA,fix,47.07710555,-122.61246111,GANCA,US
GANDE,fix,41.51018333,-73.81445277,GANDE,US
GANDI,fix,44.52682777,-103.54158611,GANDI,US
GANDS,fix,34.83814166,-78.63981111,GANDS,US
GANDT,fix,33.77266944,-81.71526111,GANDT,US
GANDY,fix,27.768125,-82.57416388,GANDY,US
GANEC,fix,40.48952777,-78.17988055,GANEC,US
GANEF,fix,52.17789444,-173.89621666,GANEF,US
GANES,fix,63.10213055,-156.34423888,GANES,US
GANEY,fix,46.78758333,-98.88339444,GANEY,US
GANGE,fix,43.39301388,-72.37262222,GANGE,US
GANGS,fix,47.50295,-117.93326111,GANGS,US
GANJA,fix,34.20418888,-100.25452777,GANJA,US
GANKE,fix,41.67188055,-93.74852222,GANKE,US
GANKY,fix,41.68064444,-83.71422777,GANKY,US
GANLE,fix,29.15015277,-98.38883333,GANLE,US
GANNE,fix,43.310325,-109.506625,GANNE,US
GANQA,fix,37.524425,-120.71444166,GANQA,US
GANRE,fix,40.99484722,-76.43956388,GANRE,US
GANSE,fix,43.25512777,-73.60565833,GANSE,US
GANTE,fix,38.351425,-76.49400833,GANTE,US
GANTS,fix,35.45317777,-80.10445555,GANTS,US
GANTT,fix,34.44507222,-88.649275,GANTT,US
GAPAR,fix,47.89631388,-112.98716111,GAPAR,US
GAPEY,fix,43.92262222,-121.43478888,GAPEY,US
GAPGE,fix,42.36010555,-90.71602222,GAPGE,US
GAPLE,fix,32.89529166,-117.23270277,GAPLE,US
GAPME,fix,31.59734444,-83.60813888,GAPME,US
GAPNE,fix,41.2,-130.75,GAPNE,US
GAPNY,fix,33.872575,-78.64820277,GAPNY,US
GAPPP,fix,46.79591944,-109.10828055,GAPPP,US
GAPPY,fix,40.29859444,-104.63596666,GAPPY,US
GAPTE,fix,33.37826944,-81.89933888,GAPTE,US
GAPVE,fix,40.460025,-82.54297222,GAPVE,US
GAPYE,fix,34.03981388,-98.51323333,GAPYE,US
GARBE,fix,41.28000555,-105.61401111,GARBE,US
GARBR,fix,36.43218333,-97.584425,GARBR,US
GARCA,fix,37.299575,-80.01746388,GARCA,US
GARCY,fix,18.36266666,-66.19996666,GARCY,US
GARDD,fix,37.05358611,-112.63177222,GARDD,US
GARDE,fix,30.13288888,-85.66571111,GARDE,US
GARDN,fix,40.05083333,-78.90472222,GARDN,US
GARDR,fix,32.46222222,-77.87305555,GARDR,US
GARDS,fix,30.05208888,-97.94658611,GARDS,US
GARDY,fix,34.25594166,-117.54762222,GARDY,US
GARED,fix,38.69455833,-76.02276666,GARED,US
GAREE,fix,32.62766388,-96.59389166,GAREE,US
GAREN,fix,41.29103611,-85.06778611,GAREN,US
GAREY,fix,34.16633055,-117.23223333,GAREY,US
GARIC,fix,33.87634444,-77.98157222,GARIC,US
GARIE,fix,41.01325555,-80.33741388,GARIE,US
GARII,fix,48.06119444,-126.58372777,GARII,US
GARLE,fix,36.25056666,-86.76471944,GARLE,US
GARLK,fix,36.75721388,-121.99728888,GARLK,US
GARMM,fix,40.186475,-82.72521388,GARMM,US
GARNE,fix,33.87670833,-116.56965,GARNE,US
GARNO,fix,44.50215833,-95.91102777,GARNO,US
GARNT,fix,45.41062222,-111.20248888,GARNT,US
GAROT,fix,39.3,-113.25,GAROT,US
GAROW,fix,37.52536111,-122.08250833,GAROW,US
GARPE,fix,46.04947777,-114.20481944,GARPE,US
GARRD,fix,41.15898611,-72.05543888,GARRD,US
GARRR,fix,29.975525,-94.76527777,GARRR,US
GARRS,fix,58.31827777,-161.34215,GARRS,US
GARRT,fix,48.34821111,-116.51421666,GARRT,US
GARRY,fix,37.31833333,150.52333333,GARRY,US
GARSA,fix,40.70155833,-122.02413055,GARSA,US
GARSE,fix,39.43493611,-82.21865,GARSE,US
GARTE,fix,39.840625,-87.55751388,GARTE,US
GARTS,fix,31.09788611,-88.4863,GARTS,US
GARTT,fix,42.79846944,-89.20076111,GARTT,US
GARTZ,fix,35.77719166,-88.82601944,GARTZ,US
GARVE,fix,42.34962777,-71.04743611,GARVE,US
GARVY,fix,36.64906388,-86.25549444,GARVY,US
GARYC,fix,45.695425,-118.46315,GARYC,US
GARYS,fix,29.95864166,-97.94799444,GARYS,US
GARYT,fix,42.44636944,-88.68360277,GARYT,US
GARYY,fix,36.66732222,-93.32316111,GARYY,US
GARZA,fix,33.14599722,-97.02864166,GARZA,US
GARZO,fix,38.33156666,-82.19296944,GARZO,US
GARZZ,fix,20.46777777,-157.235,GARZZ,US
GASBE,fix,46.54970277,-111.62355,GASBE,US
GASEC,fix,30.81167777,-96.58465277,GASEC,US
GASEY,fix,39.92745,-91.38119444,GASEY,US
GASGE,fix,36.48891944,-87.63488888,GASGE,US
GASHE,fix,44.98402222,-121.20341666,GASHE,US
GASHS,fix,26.10093055,-98.17167777,GASHS,US
GASME,fix,32.52777777,-117.26666666,GASME,US
GASNE,fix,30.17800277,-90.59713333,GASNE,US
GASPE,fix,45.48304166,-69.61207777,GASPE,US
GASRE,fix,35.09208888,-120.63214722,GASRE,US
GASRR,fix,34.68591111,-82.44988055,GASRR,US
GASSE,fix,42.26283055,-71.85486388,GASSE,US
GASSI,fix,40.57166388,-119.06833888,GASSI,US
GASSR,fix,32.41053611,-93.90596944,GASSR,US
GASSS,fix,39.87163888,-103.90979166,GASSS,US
GASSY,fix,43.41479444,-73.96412222,GASSY,US
GASTI,fix,39.83986666,-104.57595555,GASTI,US
GASTN,fix,36.20809444,-80.28701944,GASTN,US
GASTO,fix,60.94398888,-151.04532222,GASTO,US
GASVE,fix,29.79601388,-92.00362777,GASVE,US
GASXI,fix,41.42505277,-84.68085277,GASXI,US
GATBE,fix,42.28821944,-86.32194722,GATBE,US
GATBY,fix,39.26111666,-76.10051111,GATBY,US
GATEE,fix,34.87701111,-80.70925277,GATEE,US
GATEQ,fix,35.51079166,-81.12503611,GATEQ,US
GATER,fix,34.19127777,-99.46261388,GATER,US
GATEY,fix,45.66884444,-111.22917777,GATEY,US
GATEZ,fix,32.26313055,-111.08309444,GATEZ,US
GATGE,fix,36.53761388,-84.47890833,GATGE,US
GATHR,fix,39.65300833,-77.16825277,GATHR,US
GATIF,fix,51.951175,-176.44815833,GATIF,US
GATKE,fix,39.93399444,-88.87621944,GATKE,US
GATKY,fix,29.25173611,-90.75458055,GATKY,US
GATLE,fix,37.70601666,-97.08673888,GATLE,US
GATLY,fix,41.60150833,-88.3171,GATLY,US
GATME,fix,39.26231944,-104.81269166,GATME,US
GATNE,fix,43.28466111,-89.33474444,GATNE,US
GATPE,fix,31.02584444,-83.19037777,GATPE,US
GATRE,fix,45.62737777,-89.62049444,GATRE,US
GATTO,fix,32.76328055,-117.31259722,GATTO,US
GATTR,fix,38.949475,-101.44750555,GATTR,US
GATTS,fix,34.69358611,-111.864425,GATTS,US
GATTY,fix,37.98834722,-94.7598,GATTY,US
GATVE,fix,39.06445277,-83.50403055,GATVE,US
GATWA,fix,55.27056666,-131.60261111,GATWA,US
GATZY,fix,34.78120555,-93.10340833,GATZY,US
GAUCH,fix,34.58041944,-120.26551388,GAUCH,US
GAUER,fix,33.71461111,-117.852925,GAUER,US
GAUGE,fix,37.293375,-104.29551944,GAUGE,US
GAUGH,fix,34.13847222,-80.20033611,GAUGH,US
GAULE,fix,38.11942222,-81.173825,GAULE,US
GAULS,fix,39.60306388,-87.96767222,GAULS,US
GAULT,fix,44.07688611,-85.09364722,GAULT,US
GAUNT,fix,35.89190833,-83.793375,GAUNT,US
GAUSE,fix,33.90714166,-117.27961388,GAUSE,US
GAUSS,fix,42.85079166,-87.95173611,GAUSS,US
GAUVN,fix,46.73738888,-68.21376944,GAUVN,US
GAUZY,fix,36.82494166,-82.079,GAUZY,US
GAVDE,fix,13.65878333,144.96456388,GAVDE,US
GAVET,fix,32.07261944,-110.88837222,GAVET,US
GAVEY,fix,41.20411388,-83.66476666,GAVEY,US
GAVGE,fix,48.43210555,-101.39401944,GAVGE,US
GAVKE,fix,34.82145,-79.33318888,GAVKE,US
GAVLE,fix,43.18110555,-121.03305,GAVLE,US
GAVLY,fix,35.47019722,-105.29919166,GAVLY,US
GAVME,fix,38.708525,-77.306875,GAVME,US
GAVNN,fix,38.61471388,-83.92533611,GAVNN,US
GAVRE,fix,41.42413333,-70.66061111,GAVRE,US
GAVSE,fix,42.68134444,-87.69822777,GAVSE,US
GAVTE,fix,40.25197222,-95.51542777,GAVTE,US
GAVVN,fix,32.69596944,-95.12207777,GAVVN,US
GAVYE,fix,39.43784722,-86.12090277,GAVYE,US
GAWDD,fix,39.23516111,-77.73923333,GAWDD,US
GAWDO,fix,32.71055277,-94.40499444,GAWDO,US
GAWKS,fix,27.18149444,-83.08754722,GAWKS,US
GAWTU,fix,43.55529444,-92.13234166,GAWTU,US
GAWWY,fix,46.04231944,-119.04605277,GAWWY,US
GAYBL,fix,42.83333333,-62.0,GAYBL,CA
GAYCE,fix,48.841775,-95.04729444,GAYCE,US
GAYEB,fix,41.13294166,-95.93068888,GAYEB,US
GAYED,fix,38.79139722,-81.61155,GAYED,US
GAYEL,fix,41.40669166,-74.35714444,GAYEL,US
GAYEP,fix,32.38299166,-82.31778333,GAYEP,US
GAYER,fix,35.30994444,-78.846775,GAYER,US
GAYEV,fix,36.81335833,-89.60903888,GAYEV,US
GAYEY,fix,60.49696944,-161.94839722,GAYEY,US
GAYLE,fix,43.49378333,-87.00363333,GAYLE,US
GAYLL,fix,60.88503888,-149.21977777,GAYLL,US
GAYLR,fix,32.42265277,-80.78104444,GAYLR,US
GAYLZ,fix,39.09635277,-94.82430555,GAYLZ,US
GAYMS,fix,29.90604166,-98.75038611,GAYMS,US
GAYNS,fix,37.69220555,-121.62973055,GAYNS,US
GAYRE,fix,26.06803611,-97.60244722,GAYRE,US
GAYTE,fix,43.59105555,-118.496375,GAYTE,US
GAYTR,fix,25.78501111,-80.72887222,GAYTR,US
GAYYE,fix,30.87613888,-98.06212222,GAYYE,US
GAZED,fix,39.70009166,-81.87368055,GAZED,US
GAZEL,fix,31.9983,-80.7866,GAZEL,US
GAZER,fix,36.30363333,-78.81399444,GAZER,US
GAZJY,fix,41.41178333,-82.86417777,GAZJY,US
GAZOO,fix,33.50120277,-116.577725,GAZOO,US
GAZPA,fix,39.85435833,-86.44305555,GAZPA,US
GAZRI,fix,64.78498611,-163.63820555,GAZRI,US
GAZUH,fix,48.32144722,-102.80429166,GAZUH,US
GBAIR,fix,38.43866944,-89.87051111,GBAIR,US
GBAKE,fix,34.55764722,-83.32104444,GBAKE,US
GBEAR,fix,32.56843611,-96.47148333,GBEAR,US
GBEES,fix,38.69853333,-85.17028611,GBEES,US
GBERG,fix,37.93589722,-80.6848,GBERG,US
GBINS,fix,33.56870555,-64.72836111,GBINS,US
GBLIN,fix,37.31777777,-114.76166666,GBLIN,US
GBNEY,fix,34.601925,-116.76406666,GBNEY,US
GBSON,fix,29.66775277,-91.04010277,GBSON,US
GBUSH,fix,32.98853333,-97.00927222,GBUSH,US
GCOZZ,fix,44.35018055,-102.89110555,GCOZZ,US
GDALE,fix,33.54166666,-112.23972222,GDALE,US
GDAYE,fix,38.98736944,-86.86125555,GDAYE,US
GDBOY,fix,40.14993611,-121.20476111,GDBOY,US
GDBYE,fix,44.51494722,-120.02656666,GDBYE,US
GDDAY,fix,26.08735277,-80.0117,GDDAY,US
GDGET,fix,38.78136666,-113.84821666,GDGET,US
GDNEE,fix,44.51140277,-93.266275,GDNEE,US
GDOGG,fix,36.75867777,-86.74168333,GDOGG,US
GDUNN,fix,28.10200277,-82.88953888,GDUNN,US
GDUPP,fix,38.15119166,-85.5936,GDUPP,US
GDWIN,fix,43.00553611,-114.16946388,GDWIN,US
GDYUP,fix,38.86371666,-76.83002777,GDYUP,US
GDZLA,fix,38.07278055,-77.42900277,GDZLA,US
GEARE,fix,29.2909,-98.23742777,GEARE,US
GEARS,fix,37.10200833,-77.39011944,GEARS,US
GEARY,fix,38.4197,-85.82628333,GEARY,US
